Sample strata for sampling errors,Household sample weight (6 decimals),Stratification used in sample design,Province,Number of household members,Type of place of residence,Electricity,Radio,Mobile telephone,Television,Refrigerator,Computer,Washing machine,Air conditioner,Generator,Microwave,Wealth index combined,Wealth index factor score combined (5 decimals),Wealth index for urban/rural,Wealth index factor score for urban/rural (5 decimals),Energy Use,Energy Use Elasticity
12,554107,12,6,12,2,0,1,1,0,0,0,0,0,0,0,1,-90338,2,-62461,0.0,8.0
12,554107,12,6,4,2,0,0,0,0,0,0,0,0,0,0,2,-57603,3,-12827,0.0,8.0
12,554107,12,6,7,2,0,0,1,0,0,0,0,0,0,0,2,-76539,2,-41538,0.0,8.0
12,554107,12,6,5,2,0,0,1,0,0,0,0,0,0,0,2,-80773,2,-47958,0.0,8.0
12,554107,12,6,5,2,0,1,1,0,0,0,0,0,0,0,1,-88482,2,-59646,0.0,8.0
6,1098431,6,3,2,2,0,0,1,0,0,0,0,0,0,0,1,-92086,1,-65111,0.0,8.0
6,1098431,6,3,2,2,0,0,0,0,0,0,0,0,0,0,1,-94882,1,-69350,0.0,8.0
6,1098431,6,3,7,2,0,1,1,0,0,0,0,0,0,0,2,-79006,2,-45278,0.0,8.0
6,1098431,6,3,6,2,0,1,1,0,0,0,0,0,0,0,2,-59160,3,-15187,0.0,8.0
6,1098431,6,3,8,2,0,0,1,0,0,0,0,0,0,0,3,-1398,5,72395,0.0,8.0
6,1098431,6,3,7,2,0,0,1,0,0,0,0,0,0,0,2,-50881,4,-2634,0.0,8.0
6,1098431,6,3,6,2,0,1,0,0,0,0,0,0,0,0,1,-93941,1,-67923,0.0,8.0
6,1098431,6,3,7,2,0,1,1,0,0,0,0,0,0,0,2,-78407,2,-44370,0.0,8.0
6,1098431,6,3,7,2,0,0,0,0,0,0,0,0,0,0,1,-105921,1,-86087,0.0,8.0
6,1098431,6,3,5,2,0,0,1,0,0,0,0,0,0,0,2,-79272,2,-45682,0.0,8.0
6,1098431,6,3,4,2,0,1,1,0,0,0,0,0,0,0,3,14922,5,97138,0.0,8.0
6,1098431,6,3,5,2,0,0,1,0,0,0,0,0,0,0,1,-92004,1,-64987,0.0,8.0
6,1098431,6,3,3,2,0,0,1,0,0,0,0,0,0,0,1,-91989,1,-64964,0.0,8.0
6,1098431,6,3,6,2,0,0,1,0,0,0,0,0,0,0,1,-93741,1,-67620,0.0,8.0
6,1098431,6,3,3,2,0,0,0,0,0,0,0,0,0,0,1,-93397,1,-67099,0.0,8.0
6,1098431,6,3,9,2,0,0,0,0,0,0,0,0,0,0,1,-95295,1,-69976,0.0,8.0
6,1098431,6,3,9,2,0,1,1,0,0,0,0,0,0,0,1,-81496,2,-49054,0.0,8.0
6,1098431,6,3,5,2,0,1,0,0,0,0,0,0,0,0,1,-96409,1,-71666,0.0,8.0
6,1098431,6,3,4,2,0,0,0,0,0,0,0,0,0,0,1,-101886,1,-79970,0.0,8.0
6,1098431,6,3,5,2,0,1,1,0,0,0,0,0,0,0,2,-69654,3,-31098,0.0,8.0
6,1098431,6,3,9,2,0,0,1,0,0,0,0,0,0,0,2,-50844,4,-2577,0.0,8.0
6,1098431,6,3,7,2,0,1,1,1,0,0,0,0,0,0,4,21494,5,107104,0.0,8.0
6,1098431,6,3,6,2,0,1,0,0,0,0,0,0,0,0,3,-31129,4,27315,0.0,8.0
6,1098431,6,3,5,2,0,0,1,0,0,0,0,0,0,0,3,-19511,4,44931,0.0,8.0
16,729072,16,7,3,2,0,0,0,0,0,0,0,0,0,0,1,-100428,1,-77758,0.0,8.0
16,729072,16,7,4,2,0,1,1,0,0,0,0,0,0,0,1,-81403,2,-48912,0.0,8.0
16,729072,16,7,1,2,0,0,0,0,0,0,0,0,0,0,1,-100968,1,-78577,0.0,8.0
16,729072,16,7,6,2,0,0,0,0,0,0,0,0,0,0,1,-97674,1,-73584,0.0,8.0
16,729072,16,7,6,2,0,0,1,0,0,0,0,0,0,0,1,-95880,1,-70863,0.0,8.0
16,729072,16,7,4,2,0,0,1,0,0,0,0,0,0,0,1,-98161,1,-74322,0.0,8.0
16,729072,16,7,4,2,0,0,1,0,0,0,0,0,0,0,1,-93184,1,-66776,0.0,8.0
16,729072,16,7,5,2,0,0,0,0,0,0,0,0,0,0,1,-100662,1,-78114,0.0,8.0
16,729072,16,7,7,2,0,0,0,0,0,0,0,0,0,0,1,-100191,1,-77399,0.0,8.0
16,729072,16,7,3,2,0,0,0,0,0,0,0,0,0,0,1,-101815,1,-79862,0.0,8.0
16,729072,16,7,5,2,0,0,0,0,0,0,0,0,0,0,1,-99021,1,-75626,0.0,8.0
16,729072,16,7,6,2,0,0,0,0,0,0,0,0,0,0,1,-97406,1,-73177,0.0,8.0
16,729072,16,7,6,2,0,0,0,0,0,0,0,0,0,0,1,-97979,1,-74046,0.0,8.0
16,729072,16,7,7,2,0,0,0,0,0,0,0,0,0,0,2,-69546,3,-30935,0.0,8.0
16,729072,16,7,8,2,0,0,0,0,0,0,0,0,0,0,1,-91659,1,-64463,0.0,8.0
16,729072,16,7,3,2,0,0,0,0,0,0,0,0,0,0,1,-103787,1,-82853,0.0,8.0
16,729072,16,7,4,2,0,0,0,0,0,0,0,0,0,0,1,-91640,1,-64434,0.0,8.0
16,729072,16,7,7,2,0,0,0,0,0,0,0,0,0,0,1,-93386,1,-67082,0.0,8.0
16,729072,16,7,5,2,0,0,1,0,0,0,0,0,0,0,1,-92208,1,-65296,0.0,8.0
16,729072,16,7,6,2,0,0,0,0,0,0,0,0,0,0,1,-89687,2,-61474,0.0,8.0
16,729072,16,7,3,2,0,0,0,0,0,0,0,0,0,0,1,-96112,1,-71215,0.0,8.0
16,729072,16,7,6,2,0,1,0,0,0,0,0,0,0,0,2,-71252,3,-33521,0.0,8.0
16,729072,16,7,5,2,0,0,0,0,0,0,0,0,0,0,1,-107399,1,-88328,0.0,8.0
16,1340830,16,7,7,2,0,0,1,0,0,0,0,0,0,0,3,-44676,4,6775,0.0,8.0
16,1340830,16,7,5,2,0,0,1,0,0,0,0,0,0,0,2,-59990,3,-16445,0.0,8.0
16,1340830,16,7,14,2,0,1,1,0,0,0,0,0,0,0,2,-75617,3,-40139,0.0,8.0
16,1340830,16,7,5,2,0,0,1,0,0,0,0,0,0,0,1,-91855,1,-64760,0.0,8.0
16,1340830,16,7,7,2,0,0,0,0,0,0,0,0,0,0,2,-64971,3,-23998,0.0,8.0
16,1340830,16,7,5,2,0,0,0,0,0,0,0,0,0,0,2,-68315,3,-29068,0.0,8.0
16,1340830,16,7,5,2,0,1,1,1,0,0,0,0,0,0,3,-211,5,74194,0.0,8.0
16,1340830,16,7,4,2,1,0,1,0,0,0,0,0,0,0,4,30732,5,121110,8.0,11.757749190048848
16,1340830,16,7,5,2,0,1,1,1,0,0,0,0,0,0,4,21513,5,107133,0.0,8.0
16,1340830,16,7,5,2,0,1,0,0,0,0,0,0,0,0,2,-79573,2,-46137,0.0,8.0
16,1340830,16,7,6,2,0,1,0,0,0,0,0,0,0,0,2,-64129,3,-22721,0.0,8.0
16,1340830,16,7,6,2,0,1,1,0,0,0,0,0,0,0,1,-82614,2,-50748,0.0,8.0
16,1340830,16,7,7,2,0,1,1,0,0,0,0,0,0,0,2,-77164,2,-42486,0.0,8.0
16,1340830,16,7,8,2,0,1,1,0,0,0,0,0,0,0,3,-10043,5,59286,0.0,8.0
16,1340830,16,7,1,2,0,0,0,0,0,0,0,0,0,0,1,-98495,1,-74829,0.0,8.0
16,1340830,16,7,8,2,0,0,1,0,0,0,0,0,0,0,3,-45594,4,5383,0.0,8.0
16,1340830,16,7,5,2,0,1,1,0,0,0,0,0,0,0,3,-6117,5,65239,0.0,8.0
16,1340830,16,7,10,2,0,0,1,0,0,0,0,0,0,0,2,-60276,3,-16879,0.0,8.0
16,1340830,16,7,4,2,1,0,0,1,0,0,0,0,0,0,3,-17730,5,47630,262.0,304.91860432181227
16,1340830,16,7,6,2,0,0,0,0,0,0,0,0,0,0,2,-59405,3,-15558,0.0,8.0
16,1340830,16,7,6,2,0,0,1,0,0,0,0,0,0,0,2,-64986,3,-24021,0.0,8.0
16,1340830,16,7,4,2,0,0,1,0,0,0,0,0,0,0,2,-75452,3,-39889,0.0,8.0
16,1340830,16,7,4,2,0,0,0,0,0,0,0,0,0,0,1,-86352,2,-56416,0.0,8.0
2,528736,2,1,1,2,1,0,1,0,1,1,0,0,0,0,5,234029,5,429357,1778.0,3910.117166529669
2,528736,2,1,1,2,1,0,1,1,1,1,0,0,0,0,5,277661,5,495513,1858.0,4429.3519549567845
2,528736,2,1,9,2,1,1,1,1,1,1,0,0,0,0,5,266163,5,478080,1874.0,4376.251307084062
2,528736,2,1,8,2,1,1,1,1,1,0,0,0,0,0,4,63090,5,170173,1874.0,2764.6785719553554
2,528736,2,1,4,2,1,0,1,1,1,1,0,0,1,1,5,331881,5,577724,1958.0,5117.321765041807
2,528736,2,1,2,2,1,1,1,1,1,1,1,0,0,1,5,362085,5,623520,2224.0,6096.9860595715245
2,528736,2,1,7,2,1,1,1,1,1,0,0,0,0,0,5,119302,5,255404,1874.0,3210.7741650654657
2,528736,2,1,6,2,1,1,1,1,1,0,0,0,0,0,5,116974,5,251874,1874.0,3192.298288404642
2,528736,2,1,6,2,1,0,1,1,1,0,0,0,0,0,5,153960,5,307954,1858.0,3456.057205233287
2,528736,2,1,8,2,1,1,1,1,1,0,0,0,0,0,5,123753,5,262153,1874.0,3246.0981570155795
2,528736,2,1,2,2,1,0,1,0,1,1,0,0,0,0,5,286639,5,509126,1778.0,4306.237072009037
2,528736,2,1,9,2,1,1,1,1,1,0,0,0,0,0,5,117082,5,252038,1874.0,3193.1566577452586
2,528736,2,1,4,2,1,1,1,1,0,1,0,0,0,0,4,101947,5,229089,286.0,511.33776755678554
2,528736,2,1,4,2,1,1,1,1,1,1,1,0,0,1,5,361829,5,623132,2224.0,6094.576002811333
2,528736,2,1,3,2,1,1,1,1,1,1,1,0,0,1,5,363013,5,624927,2224.0,6105.725621070461
2,528736,2,1,2,2,1,0,1,0,1,1,0,0,0,1,5,282781,5,503276,1878.0,4517.748615740472
2,528736,2,1,4,2,1,0,1,1,0,0,0,0,0,0,4,52496,5,154110,270.0,413.10615144484535
2,528736,2,1,5,2,1,1,1,1,1,0,1,0,0,0,5,223782,5,413821,2124.0,4578.866055100118
2,528736,2,1,1,2,1,0,1,0,1,1,0,0,0,0,5,249739,5,453177,1778.0,4028.4034199428806
2,528736,2,1,9,2,1,1,1,1,1,0,0,0,0,1,4,95850,5,219844,1974.0,3186.055559890708
2,528736,2,1,6,2,1,1,1,1,1,0,0,0,0,0,4,100976,5,227618,1874.0,3065.34336934375
2,528736,2,1,7,2,1,0,1,1,1,1,0,0,0,1,5,347620,5,601588,1958.0,5247.823621639348
2,528736,2,1,3,2,1,0,1,1,1,1,0,0,0,0,5,265197,5,476615,1858.0,4331.285084370597
7,655231,7,4,2,1,0,1,1,0,0,0,0,0,0,0,4,32233,2,-58457,0.0,8.0
7,655231,7,4,6,1,0,1,1,0,0,0,0,0,0,0,3,-20239,1,-117009,0.0,8.0
7,655231,7,4,4,1,0,0,0,0,0,0,0,0,0,0,2,-53352,1,-153960,0.0,8.0
7,655231,7,4,3,1,0,0,0,0,0,0,0,0,0,0,2,-60774,1,-162241,0.0,8.0
7,655231,7,4,9,1,0,0,1,0,0,0,0,0,0,0,3,-47527,1,-147459,0.0,8.0
7,655231,7,4,4,1,0,0,0,0,0,0,0,0,0,0,2,-60491,1,-161925,0.0,8.0
7,655231,7,4,5,1,0,0,1,0,0,0,0,0,0,0,3,-48833,1,-148916,0.0,8.0
7,655231,7,4,8,1,0,1,1,0,0,0,0,0,0,0,3,-22133,1,-119123,0.0,8.0
7,655231,7,4,3,1,0,1,0,0,0,0,0,0,0,0,3,-39449,1,-138445,0.0,8.0
7,655231,7,4,5,1,0,0,1,0,0,0,0,0,0,0,2,-67579,1,-169835,0.0,8.0
7,655231,7,4,7,1,0,1,1,0,0,0,0,0,0,0,3,-46438,1,-146245,0.0,8.0
7,655231,7,4,4,1,0,0,1,0,0,0,0,0,0,0,3,-17502,1,-113955,0.0,8.0
7,655231,7,4,5,1,0,0,0,0,0,0,0,0,0,0,2,-73747,1,-176718,0.0,8.0
7,655231,7,4,8,1,0,1,1,0,0,0,0,0,0,0,3,-35476,1,-134012,0.0,8.0
7,655231,7,4,5,1,0,0,0,0,0,0,0,0,0,0,1,-84722,1,-188965,0.0,8.0
7,655231,7,4,9,1,0,0,1,0,0,0,0,0,0,0,3,-976,1,-95515,0.0,8.0
7,655231,7,4,8,1,0,0,1,0,0,0,0,0,0,0,3,-45569,1,-145274,0.0,8.0
7,655231,7,4,4,1,0,1,1,0,0,0,0,0,0,0,3,-41182,1,-140379,0.0,8.0
7,655231,7,4,7,1,1,1,1,1,1,1,0,0,0,0,5,161878,4,86209,1874.0,2325.214405397444
7,655231,7,4,3,1,0,0,0,0,0,0,0,0,0,0,2,-80840,1,-184632,0.0,8.0
7,655231,7,4,5,1,0,0,0,0,0,0,0,0,0,0,2,-53248,1,-153844,0.0,8.0
7,655231,7,4,7,1,0,0,0,0,0,0,0,0,0,0,2,-58107,1,-159265,0.0,8.0
7,655231,7,4,4,1,0,0,1,0,0,0,0,0,0,0,4,17208,1,-75224,0.0,8.0
7,655231,7,4,7,1,0,0,1,0,0,0,0,0,0,0,3,-42970,1,-142374,0.0,8.0
7,655231,7,4,7,1,0,1,1,0,0,0,0,0,0,0,3,1338,1,-92933,0.0,8.0
8,991304,8,4,9,2,0,0,0,0,0,0,0,0,0,0,1,-105172,1,-84953,0.0,8.0
8,991304,8,4,1,2,0,0,0,0,0,0,0,0,0,0,1,-86398,2,-56486,0.0,8.0
8,991304,8,4,2,2,0,0,1,1,0,0,0,0,1,0,4,43194,5,140006,0.0,8.0
8,991304,8,4,9,2,0,0,0,0,0,0,0,0,0,0,1,-103154,1,-81892,0.0,8.0
8,991304,8,4,6,2,0,1,1,0,0,0,0,0,0,0,2,-55497,4,-9633,0.0,8.0
8,991304,8,4,7,2,0,0,0,0,0,0,0,0,0,0,1,-101517,1,-79411,0.0,8.0
8,991304,8,4,1,2,0,0,0,0,0,0,0,0,0,0,1,-87824,2,-58648,0.0,8.0
8,991304,8,4,5,2,0,0,0,0,0,0,0,0,0,0,1,-96109,1,-71211,0.0,8.0
8,991304,8,4,7,2,0,0,0,0,0,0,0,0,0,0,1,-97410,1,-73183,0.0,8.0
8,991304,8,4,6,2,0,0,0,0,0,0,0,0,0,0,2,-74261,3,-38083,0.0,8.0
8,991304,8,4,5,2,0,0,0,0,0,0,0,0,0,0,1,-99576,1,-76467,0.0,8.0
8,991304,8,4,3,2,0,0,0,0,0,0,0,0,0,0,1,-104538,1,-83991,0.0,8.0
8,991304,8,4,10,2,0,0,0,0,0,0,0,0,0,0,2,-78660,2,-44753,0.0,8.0
8,991304,8,4,7,2,0,0,0,0,0,0,0,0,0,0,1,-87937,2,-58819,0.0,8.0
8,991304,8,4,5,2,0,0,0,0,0,0,0,0,0,0,1,-86243,2,-56252,0.0,8.0
8,991304,8,4,3,2,0,0,0,0,0,0,0,0,0,0,1,-103955,1,-83107,0.0,8.0
8,991304,8,4,4,2,0,0,0,0,0,0,0,0,0,0,1,-96546,1,-71872,0.0,8.0
8,991304,8,4,2,2,0,0,0,0,0,0,0,0,0,0,1,-84169,2,-53106,0.0,8.0
8,991304,8,4,4,2,0,0,0,0,0,0,0,0,0,0,1,-100827,1,-78365,0.0,8.0
8,991304,8,4,2,2,0,1,1,0,0,0,0,0,0,0,3,-37353,4,17878,0.0,8.0
8,991304,8,4,8,2,0,1,0,1,0,0,0,0,0,0,2,-71911,3,-34521,0.0,8.0
8,991304,8,4,7,2,0,1,0,0,0,0,0,0,0,0,2,-80980,2,-48271,0.0,8.0
8,991304,8,4,3,2,0,0,1,0,0,0,0,0,0,0,1,-84437,2,-53513,0.0,8.0
8,991304,8,4,5,2,0,0,1,0,0,0,0,0,0,0,2,-71309,3,-33607,0.0,8.0
8,991304,8,4,3,2,0,1,1,0,0,0,0,0,0,0,3,-27497,4,32821,0.0,8.0
20,339334,20,10,2,2,0,0,0,0,0,0,0,0,0,0,1,-86029,2,-55926,0.0,8.0
20,339334,20,10,4,2,0,0,0,0,0,0,0,0,0,0,1,-109835,1,-92023,0.0,8.0
20,339334,20,10,3,2,0,0,1,0,0,0,0,0,0,0,1,-90922,2,-63346,0.0,8.0
20,339334,20,10,5,2,0,0,0,0,0,0,0,0,0,0,1,-107654,1,-88716,0.0,8.0
20,339334,20,10,1,2,0,0,0,0,0,0,0,0,0,0,1,-104502,1,-83936,0.0,8.0
20,339334,20,10,3,2,0,0,0,0,0,0,0,0,0,0,1,-102544,1,-80967,0.0,8.0
20,339334,20,10,10,2,0,0,0,0,0,0,0,0,0,0,1,-110250,1,-92652,0.0,8.0
20,339334,20,10,7,2,0,0,0,0,0,0,0,0,0,0,1,-103557,1,-82504,0.0,8.0
20,339334,20,10,6,2,0,0,0,0,0,0,0,0,0,0,1,-100271,1,-77521,0.0,8.0
20,339334,20,10,2,2,0,0,0,0,0,0,0,0,0,0,1,-101645,1,-79604,0.0,8.0
20,339334,20,10,3,2,0,0,0,0,0,0,0,0,0,0,1,-99526,1,-76391,0.0,8.0
20,339334,20,10,7,2,0,1,0,0,0,0,0,0,0,0,1,-103306,1,-82122,0.0,8.0
20,339334,20,10,4,2,0,0,0,0,0,0,0,0,0,0,1,-104708,1,-84248,0.0,8.0
20,339334,20,10,4,2,0,1,0,0,0,0,0,0,0,0,1,-95567,1,-70388,0.0,8.0
20,339334,20,10,5,2,0,0,0,0,0,0,0,0,0,0,1,-110779,1,-93453,0.0,8.0
20,339334,20,10,4,2,0,0,0,0,0,0,0,0,0,0,1,-104513,1,-83953,0.0,8.0
20,339334,20,10,4,2,0,0,0,0,0,0,0,0,0,0,1,-107330,1,-88224,0.0,8.0
20,339334,20,10,3,2,0,0,0,0,0,0,0,0,0,0,1,-97045,1,-72630,0.0,8.0
20,339334,20,10,5,2,0,0,0,0,0,0,0,0,0,0,1,-112807,1,-96529,0.0,8.0
20,339334,20,10,8,2,0,0,0,0,0,0,0,0,0,0,1,-110751,1,-93411,0.0,8.0
20,339334,20,10,3,2,0,1,0,0,0,0,0,0,0,0,1,-85065,2,-54465,0.0,8.0
20,339334,20,10,3,2,0,0,0,0,0,0,0,0,0,0,1,-98344,1,-74599,0.0,8.0
20,339334,20,10,6,2,0,0,0,0,0,0,0,0,0,0,1,-102807,1,-81366,0.0,8.0
20,339334,20,10,7,2,0,0,0,0,0,0,0,0,0,0,1,-101925,1,-80028,0.0,8.0
2,1004362,2,1,6,2,0,1,1,0,0,0,0,0,0,0,4,26082,5,114060,0.0,8.0
2,1004362,2,1,3,2,0,0,0,0,0,0,0,0,0,0,1,-88696,2,-59970,0.0,8.0
2,1004362,2,1,8,2,0,0,1,0,0,0,0,0,0,0,3,-31644,4,26534,0.0,8.0
2,1004362,2,1,3,2,0,1,1,0,0,0,0,0,0,0,3,-23434,4,38982,0.0,8.0
2,1004362,2,1,7,2,0,1,1,0,0,0,0,0,0,0,3,-17858,5,47437,0.0,8.0
2,1004362,2,1,1,2,0,0,1,0,0,0,0,0,0,0,2,-70990,3,-33124,0.0,8.0
2,1004362,2,1,5,2,0,1,1,0,0,0,0,0,0,0,2,-54593,4,-8263,0.0,8.0
2,1004362,2,1,6,2,0,0,0,0,0,0,0,0,0,0,1,-105911,1,-86073,0.0,8.0
2,1004362,2,1,4,2,0,0,1,0,0,0,0,0,0,0,2,-56612,3,-11323,0.0,8.0
2,1004362,2,1,5,2,0,0,0,0,0,0,0,0,0,0,2,-54967,4,-8829,0.0,8.0
2,1004362,2,1,4,2,0,0,0,0,0,0,0,0,0,0,3,-31997,4,25998,0.0,8.0
2,1004362,2,1,13,2,0,1,1,0,0,0,0,0,0,0,2,-66146,3,-25780,0.0,8.0
2,1004362,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,-91140,2,-63676,0.0,8.0
2,1004362,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2,-81016,2,-48326,0.0,8.0
2,1004362,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,-77462,2,-42937,0.0,8.0
2,1004362,2,1,2,2,0,1,0,0,0,0,0,0,0,0,1,-82783,2,-51005,0.0,8.0
2,1004362,2,1,4,2,0,0,0,0,0,0,0,0,0,0,1,-94929,1,-69422,0.0,8.0
2,1004362,2,1,4,2,0,1,1,1,0,0,0,0,0,0,4,74877,5,188045,0.0,8.0
2,1004362,2,1,1,2,0,1,1,0,0,0,0,0,0,0,3,-50423,4,-1940,0.0,8.0
2,1004362,2,1,1,2,0,1,1,0,0,0,0,0,0,0,4,23502,5,110148,0.0,8.0
2,1004362,2,1,6,2,0,1,1,1,0,0,0,0,0,0,3,-5340,5,66418,0.0,8.0
13,596519,13,8,5,1,1,1,1,1,0,0,0,0,0,0,4,89626,3,5586,286.0,291.4945316866904
13,596519,13,8,4,1,1,0,1,1,0,0,0,0,0,0,4,34033,2,-56449,270.0,217.58160312173075
13,596519,13,8,4,1,1,0,1,1,1,1,0,0,0,1,5,264393,5,200603,1958.0,3055.010724900959
13,596519,13,8,5,1,1,1,1,1,1,0,0,0,0,0,5,139288,4,61003,1874.0,2193.287224912251
13,596519,13,8,5,1,1,1,1,0,1,0,0,0,0,0,4,79919,3,-5246,1794.0,1767.7147878016071
13,596519,13,8,6,1,1,1,1,1,1,0,0,0,0,0,5,149278,4,72150,1874.0,2251.6301702771816
13,596519,13,8,1,1,1,1,1,1,1,1,0,0,0,0,5,172127,5,97646,1874.0,2385.075198986635
13,596519,13,8,4,1,1,1,1,1,1,0,0,0,0,1,5,162880,4,87328,1974.0,2455.461345017993
13,596519,13,8,3,1,1,1,1,1,1,0,0,0,0,0,5,181392,5,107985,1874.0,2439.1891051612124
13,596519,13,8,3,1,1,0,1,1,0,0,0,0,0,0,4,34300,2,-56151,270.0,217.85832515878585
13,596519,13,8,5,1,1,0,1,1,1,0,0,0,0,0,5,132888,4,53861,1858.0,2137.4994029337827
13,596519,13,8,3,1,1,0,0,1,0,0,0,0,0,0,4,37171,2,-52947,262.0,214.29033501937866
13,596519,13,8,8,1,1,1,1,1,1,1,0,0,0,0,5,140395,4,62237,1874.0,2199.7459308044486
13,596519,13,8,6,1,1,0,1,1,0,0,0,0,0,0,4,96203,3,12925,270.0,282.00212190918586
13,596519,13,8,6,1,1,1,1,1,1,1,0,0,1,0,5,199137,5,127786,1874.0,2542.8267351218287
13,596519,13,8,3,1,1,0,1,1,0,0,0,0,0,0,4,103183,3,20714,270.0,289.2349673676499
13,596519,13,8,6,1,1,1,0,1,1,0,0,1,0,0,5,164197,4,88798,4298.0,5014.189715911981
13,596519,13,8,8,1,1,1,1,1,1,0,0,0,0,0,5,124197,4,44162,1874.0,2105.142114757878
13,596519,13,8,5,1,1,1,1,1,1,0,0,0,0,0,5,140915,4,62818,1874.0,2202.7868612123634
13,596519,13,8,5,1,1,1,1,1,1,1,0,0,0,0,5,148384,4,71153,1874.0,2246.4119127613626
13,596519,13,8,9,1,1,0,1,0,1,0,0,0,0,0,4,53853,2,-34332,1778.0,1607.5128609495207
13,596519,13,8,2,1,1,0,1,0,0,0,0,0,0,0,4,23129,1,-68617,8.0,8.0
13,596519,13,8,10,1,1,1,1,1,1,0,0,0,0,0,5,122019,4,41732,1874.0,2092.4235934304556
12,533315,12,6,4,2,0,0,0,0,0,0,0,0,0,0,1,-90814,2,-63183,0.0,8.0
12,533315,12,6,7,2,0,1,1,0,0,0,0,0,0,0,3,-25935,4,35190,0.0,8.0
12,533315,12,6,2,2,0,0,0,0,0,0,0,0,0,0,1,-85221,2,-54701,0.0,8.0
12,533315,12,6,3,2,0,0,0,0,0,0,0,0,0,0,1,-95146,1,-69750,0.0,8.0
12,533315,12,6,5,2,0,0,0,0,0,0,0,0,0,0,1,-102344,1,-80665,0.0,8.0
12,533315,12,6,7,2,0,0,1,0,0,0,0,0,0,0,2,-77833,2,-43500,0.0,8.0
12,533315,12,6,5,2,0,1,1,0,0,0,0,0,0,0,2,-54371,4,-7926,0.0,8.0
12,533315,12,6,8,2,0,0,0,0,0,0,0,0,0,0,2,-78837,2,-45022,0.0,8.0
12,533315,12,6,1,2,0,0,0,0,0,0,0,0,0,0,1,-95391,1,-70121,0.0,8.0
12,533315,12,6,1,2,0,0,0,0,0,0,0,0,0,0,2,-66953,3,-27003,0.0,8.0
12,533315,12,6,3,2,0,0,0,0,0,0,0,0,0,0,1,-106230,1,-86556,0.0,8.0
12,533315,12,6,2,2,0,0,0,0,0,0,0,0,0,0,1,-101181,1,-78901,0.0,8.0
12,533315,12,6,4,2,0,1,1,1,0,0,0,0,0,0,3,-46049,4,4692,0.0,8.0
12,533315,12,6,8,2,0,1,0,1,0,1,0,0,0,0,3,-798,5,73304,0.0,8.0
12,533315,12,6,5,2,0,0,1,0,0,0,0,0,0,0,2,-63213,3,-21333,0.0,8.0
12,533315,12,6,3,2,0,0,0,0,0,0,0,0,0,0,1,-91662,1,-64468,0.0,8.0
12,533315,12,6,5,2,0,1,1,1,0,0,0,0,0,0,3,-25951,4,35165,0.0,8.0
12,533315,12,6,3,2,1,1,1,0,0,0,0,0,0,0,2,-65948,3,-25480,12.0,10.814126215476286
12,533315,12,6,8,2,0,1,1,0,0,0,0,0,0,0,2,-73073,3,-36282,0.0,8.0
12,533315,12,6,2,2,0,0,0,0,0,0,0,0,0,0,1,-97269,1,-72970,0.0,8.0
12,533315,12,6,5,2,0,1,0,0,0,0,0,0,0,0,1,-88704,2,-59983,0.0,8.0
12,533315,12,6,4,2,0,1,1,0,0,0,0,0,0,0,2,-51774,4,-3988,0.0,8.0
12,533315,12,6,6,2,0,1,1,0,0,0,0,0,0,0,1,-84624,2,-53796,0.0,8.0
12,533315,12,6,4,2,0,0,0,0,0,0,0,0,0,0,1,-100192,1,-77401,0.0,8.0
12,533315,12,6,6,2,0,1,0,1,0,0,0,0,0,0,2,-69000,3,-30106,0.0,8.0
15,419494,15,7,5,1,0,0,1,0,0,0,0,0,0,0,4,26892,1,-64418,0.0,8.0
15,419494,15,7,6,1,0,0,0,0,0,0,0,0,0,0,3,4610,1,-89281,0.0,8.0
15,419494,15,7,5,1,0,1,1,1,0,0,0,0,0,0,3,333,1,-94054,0.0,8.0
15,419494,15,7,3,1,0,0,1,0,0,0,0,0,0,0,3,-20528,1,-117332,0.0,8.0
15,419494,15,7,5,1,0,1,0,0,0,0,0,0,0,0,3,-42764,1,-142145,0.0,8.0
15,419494,15,7,4,1,0,1,1,0,0,0,0,0,0,0,3,-12092,1,-107918,0.0,8.0
15,419494,15,7,4,1,0,0,1,0,0,0,0,0,0,0,2,-52620,1,-153142,0.0,8.0
15,419494,15,7,5,1,0,0,1,0,0,0,0,0,0,0,4,20530,1,-71517,0.0,8.0
15,419494,15,7,4,1,0,0,0,1,0,0,0,0,0,0,3,-39470,1,-138469,0.0,8.0
15,419494,15,7,4,1,0,0,1,0,0,0,0,0,0,0,2,-58731,1,-159961,0.0,8.0
15,419494,15,7,5,1,0,0,0,0,0,0,0,0,0,0,2,-71730,1,-174467,0.0,8.0
15,419494,15,7,5,1,0,0,1,0,0,0,0,0,0,0,3,-6982,1,-102217,0.0,8.0
15,419494,15,7,4,1,0,0,1,0,0,0,0,0,0,0,3,-33125,1,-131388,0.0,8.0
15,419494,15,7,4,1,0,1,1,0,0,0,0,0,0,0,3,-12358,1,-108215,0.0,8.0
15,419494,15,7,4,1,0,1,1,1,0,0,0,0,0,0,4,17848,1,-74509,0.0,8.0
15,419494,15,7,2,1,0,1,0,0,0,0,0,0,0,0,2,-59895,1,-161261,0.0,8.0
